S. No.,Sr_No,Region_Nam,Region_Cod,Subdivisio,SubDiv_Cod,Unique_Stn,State_Name,State_Code,District_N,District_C,Block_Name,Block_code,Station_Name,Station_Code,Station_Ty,Latitude,Longitude,RMC_MC,RMC_MC_ID,SUBBASIN,BASIN,FMO,FMO_Code,River_Basin_Code,UIN
97,4583,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0115,BIHAR,20303,EAST CHAMPARAN,20303011,Kalyanpur,2030301110,KALYANPUR,2.0303E+12,ORG,26.43,84.93,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
98,4584,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0116,BIHAR,20303,EAST CHAMPARAN,20303011,Kesaria,2030301111,KESSARIAH,2.0303E+12,ORG,26.366667,84.883333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
99,4585,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0120,BIHAR,20303,EAST CHAMPARAN,20303011,Paharpur,2030301117,KOTWA,2.0303E+12,ORG,26.57,84.6,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
100,4586,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0118,BIHAR,20303,EAST CHAMPARAN,20303011,Motihari,2030301115,LALBEGIAGHAT,2.0303E+12,ORG,26.666667,85,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
101,4587,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0117,BIHAR,20303,EAST CHAMPARAN,20303011,Mehsi,2030301114,MAHEDI/MEHSHI,2.0303E+12,ORG,26.366667,85.116667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
102,4588,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0110,BIHAR,20303,EAST CHAMPARAN,20303011,Banjaria,2030301103,MOTIHARI,2.0303E+12,ORG,26.666667,84.916667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
103,4589,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0121,BIHAR,20303,EAST CHAMPARAN,20303011,Patahi,2030301119,PATAHI,2.0303E+12,ORG,26.57,85.15,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
104,4590,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0119,BIHAR,20303,EAST CHAMPARAN,20303011,Motihari,2030301115,PIPRAKOTHI,2.0303E+12,ORG,26.648623,84.923914,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
105,4591,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0122,BIHAR,20303,EAST CHAMPARAN,20303011,Raxaul,2030301123,RAXUAL,2.0303E+12,ORG,26.9818,84.843,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
106,4592,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0124,BIHAR,20303,EAST CHAMPARAN,20303011,Sangrampur,2030301124,SANGRAMPUR,2.0303E+12,ORG,26.49,84.68,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
107,4593,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0125,BIHAR,20303,EAST CHAMPARAN,20303011,Sugauli,2030301125,SUGAULI,2.0303E+12,ORG,26.7605,84.7431,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
108,4594,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0126,BIHAR,20303,EAST CHAMPARAN,20303011,Turkaulia,2030301127,TURKAULIA,2.0303E+12,ORG,26.61,84.82,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
134,4620,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0153,BIHAR,20303,GOPALGANJ,20303013,Baikunthpur,2030301301,BAITUNTHPUR,2.0303E+12,ORG,26.2686,84.7463,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
135,4621,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0154,BIHAR,20303,GOPALGANJ,20303013,Barauli,2030301302,BARAULI,2.0303E+12,ORG,26.38,84.58,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
136,4622,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0156,BIHAR,20303,GOPALGANJ,20303013,Bhorey,2030301303,BHORE,2.0303E+12,ORG,26.445391,84.114115,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
137,4623,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0157,BIHAR,20303,GOPALGANJ,20303013,Bijaipur,2030301304,BIJAIPUR,2.0303E+12,ORG,26.46504,83.990336,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
138,4624,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0158,BIHAR,20303,GOPALGANJ,20303013,Gopalganj,2030301305,GOPALGANJ,2.0303E+12,ORG,26.466667,84.45,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
139,4625,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0159,BIHAR,20303,GOPALGANJ,20303013,Hathua,2030301306,HATHWA,2.0303E+12,ORG,26.366667,84.316667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
140,4626,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0160,BIHAR,20303,GOPALGANJ,20303013,Katiya,2030301307,KATAIYA,2.0303E+12,ORG,26.56,84.08,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
141,4627,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0161,BIHAR,20303,GOPALGANJ,20303013,Kuchaikote,2030301308,KUCCHAIKOT,2.0303E+12,ORG,26.5593,84.3241,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
142,4628,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0162,BIHAR,20303,GOPALGANJ,20303013,Pach deuri,2030301310,PACHDEURI,2.0303E+12,ORG,26.586007,84.159797,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
143,4629,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0163,BIHAR,20303,GOPALGANJ,20303013,Phulwaria,2030301311,PHULWARIA,2.0303E+12,ORG,26.461733,84.246868,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
144,4630,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0164,BIHAR,20303,GOPALGANJ,20303013,Thawe,2030301313,THAWE,2.0303E+12,ORG,26.431745,84.396957,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
145,4631,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0165,BIHAR,20303,GOPALGANJ,20303013,Uchkagaon,2030301314,UCHAKAGAON,2.0303E+12,ORG,26.44549,84.286637,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
238,4724,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0259,BIHAR,20303,MUZAFFARPUR,20303023,Bochaha,2030302304,BOCHAHA,2.0303E+12,ORG,26.163783,85.468464,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
240,4726,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0262,BIHAR,20303,MUZAFFARPUR,20303023,Kanti,2030302307,KANTI,2.0303E+12,ORG,26.202586,85.291106,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
242,4728,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0264,BIHAR,20303,MUZAFFARPUR,20303023,Kurhani,2030302309,KURHANI,2.0303E+12,ORG,26.0342,85.3466,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
243,4729,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0265,BIHAR,20303,MUZAFFARPUR,20303023,Minapur,2030302311,MINAPUR,2.0303E+12,ORG,26.25,85.333333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
244,4730,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0258,BIHAR,20303,MUZAFFARPUR,20303023,Baruraj (motipur),2030302303,MOTIPUR,2.0303E+12,ORG,26.270056,85.160256,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
245,4731,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0266,BIHAR,20303,MUZAFFARPUR,20303023,Musahari,2030302312,MURAUL,2.0303E+12,ORG,26.125683,85.379872,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
246,4732,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0270,BIHAR,20303,MUZAFFARPUR,20303023,Sakra,2030302315,MUSHARI,2.0303E+12,ORG,25.916667,85.5,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
247,4733,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0267,BIHAR,20303,MUZAFFARPUR,20303023,Musahari,2030302312,MUZAFFARPUR,2.0303E+12,ORG,26.116667,85.4,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
248,4734,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0271,BIHAR,20303,MUZAFFARPUR,20303023,Saraiya,2030302316,REWAGHAT,2.0303E+12,ORG,26.001,85.04,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
249,4735,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0269,BIHAR,20303,MUZAFFARPUR,20303023,Sahebganj,2030302314,SAHEBGANJ,2.0303E+12,ORG,26.3,84.933333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
250,4736,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0268,BIHAR,20303,MUZAFFARPUR,20303023,Paroo,2030302313,SARAIYA,2.0303E+12,ORG,26.15,85.04,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
341,4827,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0380,BIHAR,20303,SAMASTIPUR,20303030,Dalsinghsarai,2030303003,DALSINGHSARAI,2.0303E+12,ORG,25.6716,85.8404,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
343,4829,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0381,BIHAR,20303,SAMASTIPUR,20303030,Kalyanpur,2030303005,KALYANPUR,2.0303E+12,ORG,25.962032,85.788052,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
344,4830,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0382,BIHAR,20303,SAMASTIPUR,20303030,Khanpur,2030303006,KHANPUR,2.0303E+12,ORG,25.85916,85.944985,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
345,4831,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0383,BIHAR,20303,SAMASTIPUR,20303030,Mohanpur,2030303007,MOHANPUR,2.0303E+12,ORG,25.586218,85.583238,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
346,4832,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0385,BIHAR,20303,SAMASTIPUR,20303030,Mohiuddinagar,2030303008,MOHIUDDINNAGAR,2.0303E+12,ORG,25.598411,85.695327,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
347,4833,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0392,BIHAR,20303,SAMASTIPUR,20303030,Tajpur,2030303017,MORWA/TAJPUR,2.0303E+12,ORG,25.85,85.683333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
348,4834,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0386,BIHAR,20303,SAMASTIPUR,20303030,Patori,2030303010,PATORI,2.0303E+12,ORG,25.6339,85.5933,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
349,4835,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0396,BIHAR,20303,SAMASTIPUR,20303030,Warisnagar,2030303020,PUSA,2.0303E+12,ORG,25.916667,85.833333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
351,4837,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0397,BIHAR,20303,SAMASTIPUR,20303030,Warisnagar,2030303020,SAMASTIPUR,2.0303E+12,ORG,25.866667,85.8,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
352,4838,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0389,BIHAR,20303,SAMASTIPUR,20303030,Sarairanjan,2030303014,SARAIRANJAN,2.0303E+12,ORG,25.757726,85.71945,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
355,4841,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0393,BIHAR,20303,SAMASTIPUR,20303030,Tajpur,2030303017,TAJPUR,2.0303E+12,ORG,25.854713,85.667136,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
356,4842,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0394,BIHAR,20303,SAMASTIPUR,20303030,Ujlarpur,2030303018,UJIARPUR,2.0303E+12,ORG,25.768708,85.797517,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
358,4844,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0398,BIHAR,20303,SAMASTIPUR,20303030,Warisnagar,2030303020,WARISNAGAR,2.0303E+12,ORG,25.933066,85.868128,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
359,4845,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0399,BIHAR,20303,SARAN,20303031,Chapra,2030303103,CHAPRA,2.0303E+12,ORG,25.783333,84.733333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
361,4847,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0402,BIHAR,20303,SARAN,20303031,Ishupur,2030303108,ISHUAPUR,2.0303E+12,ORG,26.03,84.79,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
362,4848,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0404,BIHAR,20303,SARAN,20303031,Marhaura,2030303113,JALALPUR,2.0303E+12,ORG,25.916667,84.75,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
363,4849,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0403,BIHAR,20303,SARAN,20303031,Manjhi,2030303112,MANGHI,2.0303E+12,ORG,25.8309,84.5809,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
364,4850,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0405,BIHAR,20303,SARAN,20303031,Marhaura,2030303113,MARHAURA/AMNAUR,2.0303E+12,ORG,25.966667,84.866667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
365,4851,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0406,BIHAR,20303,SARAN,20303031,Mashrakh,2030303114,MARSRAKH,2.0303E+12,ORG,26.116667,84.8,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
366,4852,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0407,BIHAR,20303,SARAN,20303031,Panapur,2030303116,PANAPUR,2.0303E+12,ORG,26.13,84.85,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
367,4853,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0401,BIHAR,20303,SARAN,20303031,Garkha,2030303106,PARSA,2.0303E+12,ORG,25.81,84.9,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
368,4854,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0408,BIHAR,20303,SARAN,20303031,Taraiya,2030303120,TARAIYA,2.0303E+12,ORG,26.07,84.88,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
375,4861,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0415,BIHAR,20303,SHEOHAR,20303033,Dumrri katsarai,2030303301,DUMRI,2.0303E+12,ORG,26.4618,85.2541,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
376,4862,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0416,BIHAR,20303,SHEOHAR,20303033,Dumrri katsarai,2030303301,DUMRI KATSARI,2.0303E+12,ORG,26.458562,85.241632,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
379,4865,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0419,BIHAR,20303,SHEOHAR,20303033,Sheohar,2030303304,SHEOHAR,2.0303E+12,ORG,26.533333,85.283333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
380,4866,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0420,BIHAR,20303,SHEOHAR,20303033,Tarwani chowk,2030303305,TARIYANI,2.0303E+12,ORG,26.3897,85.3118,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
395,4881,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0435,BIHAR,20303,SIWAN,20303035,Andar,2030303501,ANDAR,2.0303E+12,ORG,26.102128,84.290412,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
396,4882,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0436,BIHAR,20303,SIWAN,20303035,Barharia,2030303502,BARHARIA,2.0303E+12,ORG,26.313824,84.456975,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
397,4883,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0437,BIHAR,20303,SIWAN,20303035,Barharia,2030303502,NAUTAN,2.0303E+12,ORG,26.313824,84.456975,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
398,4884,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0438,BIHAR,20303,SIWAN,20303035,Basanthpur,2030303503,BASANTPUR,2.0303E+12,ORG,26.16956,84.663185,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
399,4885,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0439,BIHAR,20303,SIWAN,20303035,Bhagwanpur,2030303504,BHAGWANPUR HAT,2.0303E+12,ORG,26.087315,84.680212,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
400,4886,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0440,BIHAR,20303,SIWAN,20303035,Darauli,2030303505,DARAULI,2.0303E+12,ORG,26.083333,84.133333,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
401,4887,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0441,BIHAR,20303,SIWAN,20303035,Duraundha,2030303506,DURAUNDHA,2.0303E+12,ORG,26.084171,84.459837,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
402,4888,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0442,BIHAR,20303,SIWAN,20303035,Duraundha,2030303506,MAHARAJGANJ,2.0303E+12,ORG,26.083333,84.5,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
403,4889,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0443,BIHAR,20303,SIWAN,20303035,Goreakothi,2030303507,GORIAKOTHI,2.0303E+12,ORG,26.2644,84.604,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
404,4890,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0444,BIHAR,20303,SIWAN,20303035,Guthani,2030303508,GUTHANI,2.0303E+12,ORG,26.1698,84.0462,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
405,4891,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0445,BIHAR,20303,SIWAN,20303035,Hasanpura,2030303509,HASANPURA,2.0303E+12,ORG,26.081671,84.36369,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
406,4892,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0446,BIHAR,20303,SIWAN,20303035,Hasanpura,2030303509,PACHRUKHI,2.0303E+12,ORG,26.083333,84.416667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
407,4893,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0447,BIHAR,20303,SIWAN,20303035,Hussainganj,2030303510,HUSSAINGANJ,2.0303E+12,ORG,26.14,84.32,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
408,4894,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0448,BIHAR,20303,SIWAN,20303035,Jeeradei,2030303511,ZIRADEI,2.0303E+12,ORG,26.215755,84.254384,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
409,4895,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0449,BIHAR,20303,SIWAN,20303035,Lakri nabiganj,2030303512,LAKRI NABIGANJ,2.0303E+12,ORG,26.229244,84.712453,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
410,4896,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0450,BIHAR,20303,SIWAN,20303035,Marwan,2030303514,MAIRWA,2.0303E+12,ORG,26.235118,84.152443,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
411,4897,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0451,BIHAR,20303,SIWAN,20303035,Nautan,2030303515,NAUTAN,2.0303E+12,ORG,26.328514,84.214901,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
412,4898,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0452,BIHAR,20303,SIWAN,20303035,Raghunathpur,2030303517,RAGHUNATHPUR,2.0303E+12,ORG,26.001512,84.271248,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
413,4899,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0453,BIHAR,20303,SIWAN,20303035,Siswan,2030303518,SISWAN,2.0303E+12,ORG,25.941,84.394,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
414,4900,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0454,BIHAR,20303,SIWAN,20303035,Siwan,2030303519,SIWAN SADAR,2.0303E+12,ORG,26.226666,84.346226,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
428,4914,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0468,BIHAR,20303,VAISHALI,20303037,Bhagwanpur,2030303701,BHAGWANPUR,2.0303E+12,ORG,25.854089,85.295491,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
430,4916,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0470,BIHAR,20303,VAISHALI,20303037,Chehra kalan,2030303703,CHEHARA KALA,2.0303E+12,ORG,25.88873,85.39001,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
431,4917,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0471,BIHAR,20303,VAISHALI,20303037,Desri,2030303704,DESRI,2.0303E+12,ORG,25.674554,85.412277,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
432,4918,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0472,BIHAR,20303,VAISHALI,20303037,Goranl,2030303705,GORAUL/DOLI,2.0303E+12,ORG,25.93,85.32,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
433,4919,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0473,BIHAR,20303,VAISHALI,20303037,Hajipur,2030303706,HAJIPUR,2.0303E+12,ORG,25.7067,85.2218,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
434,4920,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0474,BIHAR,20303,VAISHALI,20303037,Hajipur,2030303706,VAISHALI,2.0303E+12,ORG,25.73,85.23,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
435,4921,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0475,BIHAR,20303,VAISHALI,20303037,Jandaha,2030303707,JANDHAHA,2.0303E+12,ORG,25.71,85.53,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
436,4922,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0476,BIHAR,20303,VAISHALI,20303037,Lalganj,2030303708,LALGANJ,2.0303E+12,ORG,25.854287,85.171626,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
437,4923,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0477,BIHAR,20303,VAISHALI,20303037,Mahnar,2030303709,MAHANAR,2.0303E+12,ORG,25.6212,85.4888,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
438,4924,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0478,BIHAR,20303,VAISHALI,20303037,Mahua,2030303710,MAHUA,2.0303E+12,ORG,25.8,85.4,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
439,4925,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0479,BIHAR,20303,VAISHALI,20303037,Mahua,2030303710,RAJAPAKAR,2.0303E+12,ORG,25.775188,85.392058,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
440,4926,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0480,BIHAR,20303,VAISHALI,20303037,Patepur,2030303711,PATEPUR,2.0303E+12,ORG,25.8729,85.5433,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
442,4928,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0482,BIHAR,20303,VAISHALI,20303037,Sahdai buzurg,2030303715,SAHDEI BUZURG,2.0303E+12,ORG,25.66,85.46,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
443,4929,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0483,BIHAR,20303,WEST CHAMPARAN,20303038,Bagaha,2030303801,BAGAHA,2.0303E+12,ORG,27.1,84.1,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
444,4930,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0484,BIHAR,20303,WEST CHAMPARAN,20303038,Bettiah,2030303803,BETTIAH,2.0303E+12,ORG,26.8009,84.5217,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
445,4931,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0485,BIHAR,20303,WEST CHAMPARAN,20303038,Chanpatia,2030303805,CHANPATIA,2.0303E+12,ORG,26.95,84.516667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
446,4932,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0486,BIHAR,20303,WEST CHAMPARAN,20303038,Gaunaha,2030303806,GAUNAHA,2.0303E+12,ORG,27.35,84.516667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
447,4933,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0487,BIHAR,20303,WEST CHAMPARAN,20303038,Lauriya,2030303808,LAURIA NANDANGARH,2.0303E+12,ORG,26.9932,84.4096,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
448,4934,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0488,BIHAR,20303,WEST CHAMPARAN,20303038,Madhubani,2030303809,MADHUBANI,2.0303E+12,ORG,26.925669,84.059418,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
449,4935,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0489,BIHAR,20303,WEST CHAMPARAN,20303038,Nautan,2030303813,NAUTAN,2.0303E+12,ORG,26.7122,84.4804,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
450,4936,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0490,BIHAR,20303,WEST CHAMPARAN,20303038,Ramnagar,2030303815,RAMNAGAR,2.0303E+12,ORG,27.166667,84.316667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
451,4937,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0491,BIHAR,20303,WEST CHAMPARAN,20303038,Sidhaw,2030303816,TRIBENI/BALMIKINAGAR,2.0303E+12,ORG,27.416667,83.916667,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
452,4938,EAST AND NORTH EAST INDIA,2,BIHAR,203,203BHR0492,BIHAR,20303,WEST CHAMPARAN,20303038,Sikta,2030303817,SIKTA,2.0303E+12,ORG,27.0226,84.683,MC PATNA,11,Gandak,Ganga,PATNA,22,184,22184
